ID,Year,PP (Y), TC (X1) ,II (X2),ATB (X3),ML (Z)
554,2020,0.003852,0.036855,0.163442,0.000000,0.002510
554,2021,0.019200,0.034307,0.166829,0.000000,0.047690
555,2017,-0.084420,0.389557,0.063677,0.006893,0.051344
555,2018,-0.045105,0.328992,0.050489,0.003945,0.268301
555,2019,-0.071899,0.365593,0.034150,0.002619,0.010061
555,2020,0.077533,0.439198,0.029865,0.007351,-0.113816
555,2021,0.140303,1.063019,0.024267,0.000000,-0.088916
556,2017,-0.099689,0.223449,0.348119,0.000000,-0.036361
556,2018,0.050128,0.217953,0.352786,0.000301,-0.008328
556,2019,-0.101280,0.227768,0.357141,0.000130,0.053275
556,2020,-1.115509,0.376869,0.330490,0.000000,-0.055713
556,2021,-0.242642,0.166780,0.315444,0.000000,-0.043439
557,2017,0.017849,0.196610,0.117717,0.000000,-0.038836
557,2018,-0.017165,0.284652,0.139127,0.000000,0.092480
557,2019,-0.019703,0.313090,0.125786,0.000000,0.023210
557,2020,-0.024753,0.328347,0.118462,0.000000,0.056197
557,2021,-0.005790,0.301401,0.121826,0.000000,0.016255
558,2017,-0.056021,0.001325,0.131885,0.001603,-0.061880
558,2018,-0.010702,0.001977,0.127572,0.001741,0.039989
558,2019,0.003160,0.001140,0.149495,0.001032,0.028387
558,2020,0.000621,0.022386,0.105623,0.000645,0.003454
558,2021,0.048048,0.129944,0.092075,0.000552,0.008697
559,2017,-0.074176,0.070605,0.429121,0.000000,-0.019961
559,2018,-0.135949,0.106879,0.478533,0.000000,0.058771
559,2019,0.078580,0.085396,0.447208,0.000000,0.000077
559,2020,-0.066778,0.008270,0.340702,0.000000,-0.161595
559,2021,0.009493,0.005170,0.376300,0.000000,0.145669
560,2017,-0.002581,0.012567,0.126599,0.023948,0.038909
560,2018,-0.002460,0.014350,0.130766,0.024408,0.083562
560,2019,-0.003382,0.020470,0.117642,0.022502,0.010398
560,2020,-0.001936,0.023572,0.119949,0.022896,-0.023069
560,2021,-0.011898,0.020401,0.128687,0.028148,-0.055927
561,2017,-0.028131,0.140463,0.309462,0.000000,0.069251
561,2018,-0.007210,0.191872,0.225820,0.000000,0.028889
561,2019,0.054215,0.155220,0.162646,0.000129,0.050749
561,2020,-0.391117,0.573629,0.199077,0.000121,0.064962
561,2021,0.055941,-5.592496,0.227649,0.000076,-0.073119
562,2017,-0.165144,0.622315,0.399328,0.000000,0.155072
562,2018,-0.013219,0.587872,0.208322,0.000000,0.241425
562,2019,-0.010736,0.455817,0.230875,0.000000,0.222978
562,2020,-0.042962,0.585144,0.291600,0.000000,0.163660
562,2021,0.013743,0.441766,0.215498,0.000000,0.156263
563,2017,0.000167,0.096940,0.298189,0.000000,-0.061787
563,2018,0.000839,0.084667,0.284660,0.000000,-0.122385
563,2019,0.005647,0.001704,0.188131,0.000000,-0.178637
563,2020,0.000765,0.000068,0.208194,0.000000,0.014994
563,2021,0.011534,0.000016,0.245018,0.000000,0.190090
564,2017,-0.011049,0.094713,0.077142,0.000000,0.006227
564,2018,0.015583,0.088144,0.069273,0.000000,0.011782
564,2019,0.040163,0.068107,0.055797,0.000000,0.051451
564,2020,-0.006185,0.046903,0.040877,0.000000,-0.011330
564,2021,-0.001890,0.033087,0.046849,0.000000,0.004972
565,2017,-0.085904,0.045394,0.084436,0.000000,-0.014163
565,2018,-0.178849,0.083633,0.086113,0.000160,0.013640
565,2019,0.023679,0.072830,0.089062,0.000128,0.025194
565,2020,-0.202170,0.037347,0.052011,0.000182,-0.063307
565,2021,-0.137170,0.032302,0.057966,0.000191,-0.038145
566,2017,0.033901,0.100715,0.127778,0.003486,0.003498
566,2018,0.082681,0.121195,0.113672,0.003207,0.006790
566,2019,0.067842,0.128837,0.155510,0.002828,0.052485
566,2020,0.018549,0.127102,0.122061,0.002482,-0.037146
566,2021,-0.008229,0.083066,0.134883,0.026724,-0.005114
567,2017,0.176763,-0.076348,0.074193,0.002701,-0.148343
567,2018,-0.655295,0.120648,0.091325,0.002182,-0.058628
567,2019,0.158348,0.030345,0.106929,0.002432,-0.008467
567,2020,0.051804,0.008779,0.086038,0.003080,-0.063654
567,2021,0.060796,0.005398,0.162164,0.046521,0.069167
568,2017,0.018415,0.178414,0.337737,0.057853,0.123552
568,2018,0.003719,0.128304,0.419579,0.036176,0.146866
568,2019,-0.067845,0.822599,0.411236,0.036687,0.135398
568,2020,-0.010263,0.345394,0.238471,0.039947,-0.095259
568,2021,-0.016423,0.085176,0.357289,0.032750,0.229839
569,2017,-0.024920,0.166844,0.609755,0.023500,-0.224294
569,2018,0.148578,0.244857,0.682102,0.005477,-0.055736
569,2019,-0.052976,0.535966,0.741194,0.005163,0.043352
569,2020,0.007378,0.285821,0.713489,0.004604,-0.005182
569,2021,0.038034,0.193961,0.740086,0.004845,0.013317
570,2017,-0.009706,0.133930,0.303858,0.014596,0.087789
570,2018,-0.011637,0.165289,0.362832,0.014966,0.110228
570,2019,-0.025187,0.143000,0.276629,0.018524,0.034776
570,2020,-0.007144,0.102989,0.163128,0.015909,0.117925
570,2021,-0.006092,0.081604,0.128515,0.012990,0.166208
571,2017,0.084773,0.054206,0.108826,0.002388,0.055110
571,2018,0.089871,0.109501,0.062522,0.002013,0.125851
571,2019,0.095696,0.203735,0.050309,0.015401,0.106371
571,2020,0.090785,0.171521,0.039332,0.015031,0.062526
571,2021,0.089818,0.197864,0.025133,0.011751,0.102184
572,2017,0.235449,-0.071462,0.271876,0.000000,-0.127578
572,2018,0.235201,-0.050537,0.245595,0.000000,0.143729
572,2019,-0.248298,0.033933,0.217278,0.000000,0.153980
572,2020,-0.046496,0.005480,0.012061,0.000066,-0.030667
572,2021,-0.016177,0.024884,0.008770,0.042720,0.363912
573,2017,0.089664,0.093103,0.108783,0.000000,0.030039
573,2018,-0.271567,0.140524,0.123102,0.000000,0.065048
573,2019,-0.074492,0.254413,0.124041,0.000000,0.068406
573,2020,-0.102890,0.139819,0.099842,0.000000,0.002789
573,2021,-0.029547,0.076650,0.112441,0.000000,0.013043
574,2017,0.008375,0.008400,0.096357,0.142693,0.030267
574,2018,0.013290,0.010234,0.073964,0.135237,-0.039706
574,2019,0.012290,0.030306,0.079468,0.121545,0.019890
574,2020,0.010438,0.025133,0.112141,0.119576,-0.003889
574,2021,0.042106,0.018483,0.096399,0.114373,-0.031147
575,2017,0.021747,0.025094,0.212282,0.022879,0.065044
575,2018,-0.178732,0.071810,0.229199,0.021324,0.019433
575,2019,-0.157378,0.077043,0.265664,0.021956,0.053458
575,2020,-0.029249,0.082278,0.243536,0.000000,-0.015549
575,2021,-0.008561,0.031591,0.256256,0.000000,-0.000513
576,2017,0.031647,0.001251,0.088290,0.005067,0.000720
576,2018,-0.034050,0.001047,0.215476,0.001621,0.167754
576,2019,0.012441,0.001211,0.155571,0.002069,-0.089998
576,2020,-1.210125,0.094452,0.126342,0.001541,-0.084764
576,2021,0.007973,0.045591,0.106470,0.001017,-0.045651
577,2017,0.028631,0.005622,0.091381,0.000000,0.016671
577,2018,0.028438,0.004944,0.095818,0.000000,-0.007143
577,2019,-0.001530,0.003265,0.104321,0.000000,0.033755
577,2020,-0.060699,0.000398,0.072278,0.000000,-0.033872
577,2021,-0.067113,0.000079,0.056679,0.000000,-0.050626
578,2017,0.103119,0.026607,0.135486,0.006012,-0.014238
578,2018,0.071299,0.012449,0.143134,0.007222,-0.001458
578,2019,0.106520,0.011861,0.154532,0.006666,0.025874
578,2020,0.138820,0.013493,0.150739,0.005691,-0.025927
578,2021,0.071459,0.008502,0.144451,0.003996,-0.000032
579,2017,-0.013427,0.151437,0.064901,0.005903,-0.012587
579,2018,-0.008582,0.114629,0.072437,0.005751,-0.010307
579,2019,0.024111,0.124429,0.097781,0.005149,0.059339
579,2020,0.017412,0.113423,0.081873,0.004093,-0.067973
579,2021,0.019151,0.093199,0.099421,0.003282,0.038821
580,2017,0.000313,0.004018,0.408686,0.008863,-0.135854
580,2018,0.002012,0.002876,0.429475,0.008359,0.059681
580,2019,0.000801,0.014646,0.518170,0.005753,0.234986
580,2020,0.000529,0.022388,0.500706,0.004827,-0.007827
580,2021,-0.000800,0.010907,0.466204,0.005889,-0.081654
581,2017,-0.012953,0.049724,0.107007,0.024196,-0.179996
581,2018,0.025060,0.015812,0.100710,0.026225,-0.038593
581,2019,0.002061,0.003129,0.092384,0.023231,0.014542
581,2020,0.018090,0.009371,0.125780,0.018556,0.045006
581,2021,-0.036313,0.014781,0.158862,0.016237,0.022195
582,2017,0.008756,0.011211,0.286468,0.000000,0.082734
582,2018,0.002095,0.018118,0.325479,0.000000,0.124180
582,2019,0.009004,0.025393,0.256116,0.000000,-0.087445
582,2020,0.007983,0.010573,0.287692,0.000000,0.026279
582,2021,0.059378,0.011564,0.336258,0.000000,0.270070
583,2017,0.103901,0.026768,0.039682,0.020645,0.045067
583,2018,0.092136,0.026295,0.043478,0.020447,0.030392
583,2019,0.079135,0.029198,0.040394,0.021040,0.025577
583,2020,0.073876,0.038551,0.036573,0.020629,0.010427
583,2021,0.082927,0.032635,0.037000,0.021527,0.019118
584,2017,0.200000,0.264971,0.033926,0.000000,0.106973
584,2018,-0.015073,0.365027,0.041091,0.000000,0.434664
584,2019,-0.012088,0.512992,0.076701,0.000000,-0.011113
584,2020,-0.460592,0.491560,0.077271,0.000000,0.033507
584,2021,-0.469058,0.441409,0.101695,0.111187,0.065027
585,2017,0.003984,0.011529,0.194412,0.011803,0.073600
585,2018,-0.007400,0.004886,0.173108,0.005416,-0.040153
585,2019,-0.171765,0.020408,0.199439,0.009338,0.024161
585,2020,0.000449,-0.010042,0.302297,0.012721,0.054703
585,2021,0.011318,-0.030813,0.344345,0.010435,0.141748
586,2017,0.027784,0.001160,0.113244,0.006214,0.023341
586,2018,0.107209,0.000759,0.136867,0.021671,0.026193
586,2019,0.068222,0.022171,0.147488,0.019089,0.115789
586,2020,0.041026,0.026964,0.158461,0.015199,0.002387
586,2021,-0.030611,0.021669,0.188569,0.013505,0.006366
587,2017,-0.024809,0.215142,0.074349,0.141023,0.008861
587,2018,-0.034646,0.250508,0.074637,0.165486,0.020590
587,2019,-0.069881,0.295417,0.070122,0.153536,0.023017
587,2020,-0.115156,0.349252,0.053771,0.156502,0.013386
587,2021,0.030213,0.250627,0.068827,0.156488,0.031796
588,2017,0.008111,0.052982,0.138262,0.203712,-0.134038
588,2018,0.004158,0.054531,0.136136,0.175871,-0.010090
588,2019,0.000089,0.051817,0.126974,0.153214,-0.003389
588,2020,0.004700,0.084798,0.128105,0.146712,-0.056471
588,2021,0.069987,0.059434,0.149279,0.134922,-0.002266
589,2017,0.135253,0.241747,0.449381,0.001433,-0.062199
589,2018,0.130263,0.083272,0.559975,0.001488,-0.101477
589,2019,0.173676,0.054848,0.379863,0.001371,-0.174628
589,2020,0.155337,0.046073,0.355488,0.000422,0.132160
589,2021,0.193519,0.041532,0.348462,0.000323,0.088597
590,2017,-0.008094,0.165894,0.314642,0.004217,0.027493
590,2018,0.000000,0.268893,0.328387,0.004266,-0.013689
590,2019,0.000000,0.108795,0.259898,0.004482,-0.094371
590,2020,-0.037940,0.071055,0.136160,0.002573,0.125800
590,2021,-0.035805,0.180637,0.232553,0.002778,-0.082354
591,2017,-0.004612,0.000278,0.063873,0.020410,-0.109346
591,2018,0.004055,0.000312,0.073138,0.017894,-0.005282
591,2019,0.001067,0.001626,0.063982,0.043352,-0.018016
591,2020,0.000866,0.004466,0.060613,0.038619,-0.023617
591,2021,-0.005302,0.003392,0.075543,0.034883,-0.046530
592,2017,-0.323245,0.073794,0.020008,0.000000,0.028546
592,2018,-0.070577,0.141416,0.014321,0.000000,0.026690
592,2019,-0.031604,0.068363,0.015126,0.000000,0.072162
592,2020,-0.017757,0.016535,0.019097,0.000000,0.012087
592,2021,0.001852,0.004294,0.020030,0.000000,0.019490
593,2017,0.099060,0.074263,0.146935,0.024874,0.032637
593,2018,0.043396,0.072308,0.138282,0.027857,-0.039054
593,2019,0.048847,0.108667,0.095161,0.132076,0.004347
593,2020,0.079434,0.084913,0.074002,0.112720,-0.021393
593,2021,0.023654,0.056637,0.112695,0.180022,0.057109
594,2017,0.057507,0.023986,0.065474,0.004707,0.002467
594,2018,0.054060,0.014502,0.077855,0.017437,-0.011245
594,2019,0.007681,0.002230,0.078191,0.071504,-0.017669
594,2020,0.008060,0.005831,0.056481,0.073488,-0.051655
594,2021,0.048332,0.000943,0.057760,0.065135,-0.019100
595,2017,0.231902,0.548571,0.053968,0.016841,-0.061450
595,2018,0.136894,0.412726,0.026249,0.007027,0.015155
595,2019,0.219578,1.253767,0.026652,0.000000,0.011438
595,2020,0.162632,-1.186042,0.025474,0.000000,-0.043413
595,2021,0.178778,-0.114436,0.015061,0.000000,-0.089930
596,2017,0.064862,0.297184,0.153130,0.000418,0.192731
596,2018,0.056442,0.346669,0.170933,0.000194,0.072318
596,2019,0.088169,0.331710,0.165958,0.000189,0.083836
596,2020,0.113715,0.478355,0.144594,0.000881,0.033242
596,2021,0.106340,0.498473,0.179855,0.001602,0.027943
597,2017,0.081643,0.199446,0.009882,0.018490,0.055176
597,2018,-0.053307,0.726592,0.009347,0.024359,0.036816
597,2019,-0.037804,1.182021,0.013372,0.029123,0.093592
597,2020,0.045505,-0.598311,0.010519,0.024637,0.062441
597,2021,0.106704,-0.086846,0.007200,0.021336,-0.022125
598,2017,0.005936,0.008227,0.206190,0.011801,-0.021179
598,2018,0.136889,0.023496,0.145483,0.008302,-0.095837
598,2019,0.025295,0.213448,0.198253,0.339279,-0.025297
598,2020,0.010225,0.157705,0.187631,0.330643,-0.058117
598,2021,-0.018429,0.119100,0.208401,0.299139,0.004819
599,2017,-0.093225,0.311469,0.303930,0.025171,0.049387
599,2018,-0.066146,0.307352,0.278259,0.017391,0.018065
599,2019,0.073902,0.417807,0.308163,0.018909,-0.134897
599,2020,0.037820,0.453911,0.271449,0.008142,-0.020508
599,2021,0.062900,0.240425,0.305365,0.007636,0.165331
600,2017,-0.209804,0.347957,0.061159,0.000000,-0.109249
600,2018,0.011228,0.166592,0.112873,0.000000,0.172416
600,2019,-0.038453,0.172593,0.125306,0.000000,0.199034
600,2020,-0.012493,0.131219,0.082042,0.000000,0.114514
600,2021,-0.035763,0.094137,0.081547,0.000000,-0.060237
601,2017,0.200000,-0.017104,0.093433,0.000605,-0.126183
601,2018,0.200000,0.003004,0.087115,0.000393,-0.008064
601,2019,0.200000,-0.004377,0.111832,0.000305,-0.181869
601,2020,0.120790,0.002236,0.068735,0.000047,-0.119173
601,2021,-0.006791,0.002489,0.104747,0.000018,0.045138
602,2017,-0.003939,0.043200,0.294415,0.000000,0.042471
602,2018,-0.003774,0.058941,0.331784,0.000000,0.027217
602,2019,0.003905,0.069517,0.315343,0.000000,-0.042352
602,2020,0.005135,0.034926,0.216771,0.000000,-0.127884
602,2021,-0.000411,0.023007,0.369734,0.000000,0.339252
603,2017,-0.007672,0.000551,0.062447,0.000000,-0.109579
603,2018,0.042154,0.000442,0.056248,0.000000,0.024872
603,2019,0.037171,0.000876,0.125621,0.000000,0.158487
603,2020,0.084703,0.018961,0.059185,0.000000,0.102378
603,2021,0.066555,0.046017,0.132731,0.001358,-0.037005
604,2017,-0.051248,0.349690,0.003745,0.270197,0.086039
604,2018,-0.086797,0.358624,0.004079,0.241131,0.040341
604,2019,-0.090085,0.345735,0.004916,0.222415,0.019955
604,2020,-0.055080,0.324757,0.006371,0.203982,0.023828
604,2021,-0.080470,0.289426,0.007623,0.196994,0.023327
605,2017,0.121157,0.141908,0.051666,0.103183,0.050100
605,2018,-0.077805,0.099510,0.058749,0.179278,0.021651
605,2019,-0.094421,0.098488,0.052333,0.099640,0.009271
605,2020,-0.014652,0.036472,0.055415,0.098472,0.004212
605,2021,-0.068156,0.016286,0.081363,0.093074,0.025537
606,2017,0.201149,0.563542,0.563392,0.000000,-0.071804
606,2018,0.106302,0.485685,0.594426,0.000000,0.037661
606,2019,0.105523,0.426508,0.280480,0.000000,0.204659
606,2020,0.067418,0.406525,0.268348,0.000000,0.030053
606,2021,-0.026388,0.541666,0.273173,0.000000,0.092715
607,2017,-0.017735,0.051770,0.166226,0.000735,0.039755
607,2018,-0.353142,0.066718,0.140503,0.000214,-0.019487
607,2019,-1.079300,0.105308,0.117361,0.000475,-0.050225
607,2020,0.027651,0.068764,0.113116,0.001304,-0.031716
607,2021,-0.372741,0.109428,0.105874,0.000820,-0.098970
608,2017,-0.114642,0.285534,0.222619,0.000000,-0.027211
608,2018,-0.172901,0.280175,0.195755,0.000000,-0.012309
608,2019,0.106849,0.279430,0.224003,0.000000,0.090950
608,2020,-40.718333,0.333333,0.232761,0.000000,-0.004418
608,2021,0.122953,0.174586,0.225823,0.000000,-0.007258
609,2017,-0.014106,0.020700,0.152734,0.015892,0.131687
609,2018,0.050724,0.010995,0.132117,0.018035,-0.049429
609,2019,0.010522,0.000096,0.107191,0.018255,-0.028138
609,2020,-0.009584,0.001976,0.163711,0.000000,0.023480
609,2021,0.017734,0.001334,0.211199,0.000000,0.086961
610,2017,0.140485,0.064387,0.053150,0.000000,-0.040030
610,2018,0.125235,0.053770,0.038353,0.000027,0.249295
610,2019,0.148333,0.066854,0.023029,0.007170,0.117918
610,2020,0.209123,0.067699,0.118934,0.002791,0.071046
610,2021,-0.035564,0.076374,0.045566,0.001459,0.083700
611,2017,0.018860,0.007339,0.045794,0.000015,-0.021534
611,2018,0.026151,0.016901,0.063947,0.000046,0.098105
611,2019,-0.258163,0.015016,0.013126,0.000416,-0.062582
611,2020,-0.085673,0.019673,0.016122,0.001064,0.154960
611,2021,0.196943,0.005433,0.009617,0.001005,-0.075647
612,2017,0.107037,0.038387,0.044700,0.005876,-0.051679
612,2018,0.108833,0.014338,0.052534,0.005145,-0.030069
612,2019,0.100085,0.006928,0.061189,0.007942,0.008759
612,2020,0.103046,0.007476,0.063078,0.007846,-0.046965
612,2021,0.057483,0.003604,0.060391,0.003936,-0.014313
613,2017,0.008703,0.325061,0.328450,0.005094,0.204652
613,2018,0.042676,0.410278,0.284188,0.006252,0.019337
613,2019,-0.044270,0.421442,0.258732,0.005488,0.120119
613,2020,-0.088516,0.458413,0.233791,0.004641,-0.025679
613,2021,-0.059162,0.409138,0.275611,0.003420,0.099991
614,2017,-0.057637,0.016195,0.223691,0.000000,-0.041300
614,2018,-0.004031,0.011995,0.215563,0.000000,0.122820
614,2019,-0.000837,0.029863,0.195105,0.000000,0.106215
614,2020,-0.019026,0.036388,0.161279,0.049965,-0.092917
614,2021,-0.007904,0.035957,0.240913,0.000000,0.074924
615,2017,0.066350,0.108237,0.224112,0.001249,0.043598
615,2018,0.022016,0.061984,0.267911,0.004992,0.013810
615,2019,0.023087,0.035765,0.256872,0.007128,-0.034558
615,2020,0.018244,0.041042,0.234030,0.004940,0.041533
615,2021,0.015183,0.016181,0.293018,0.002901,0.115426
616,2017,-0.034110,0.217565,0.263082,0.000000,0.090193
616,2018,0.031709,0.185851,0.206817,0.000000,0.005689
616,2019,-0.034006,0.143185,0.167427,0.000000,0.027003
616,2020,-0.051597,0.154057,0.198449,0.000000,-0.047166
616,2021,0.002124,0.225191,0.357405,0.000000,0.263659
617,2017,-0.023245,0.014330,0.108080,0.000000,0.031624
617,2018,0.003913,0.008109,0.106237,0.000000,0.017922
617,2019,-0.001835,0.013397,0.088850,0.000000,-0.008980
617,2020,-0.013591,0.012303,0.089080,0.000000,-0.007447
617,2021,-0.057224,0.016780,0.128758,0.000000,0.018616
618,2017,0.014995,0.006766,0.170997,0.000000,0.065476
618,2018,-0.021354,0.027326,0.135149,0.000000,0.027104
618,2019,0.012819,0.024550,0.091296,0.000000,0.054958
618,2020,0.026760,0.035255,0.149667,0.000000,0.057007
618,2021,0.031924,0.027976,0.195601,0.000000,0.153539
619,2017,-0.002782,0.154023,0.077384,0.003568,0.128534
619,2018,-0.008340,0.165301,0.092641,0.005059,0.089970
619,2019,-0.065253,0.238292,0.099864,0.007271,0.063605
619,2020,-0.007969,0.212992,0.105220,0.007157,-0.066539
619,2021,0.005899,0.061277,0.105230,0.005232,0.010922
620,2017,0.014243,0.007483,0.238213,0.002890,0.002516
620,2018,0.007194,0.010413,0.233046,0.002627,-0.039075
620,2019,-0.039517,-0.019939,0.328885,0.002285,0.086401
620,2020,-0.005696,-0.035365,0.194488,0.001997,-0.049426
620,2021,0.002729,0.023954,0.280729,0.001581,0.061076
621,2017,0.000409,0.069765,0.214190,0.006134,-0.014351
621,2018,-0.002814,0.064538,0.220982,0.006239,0.056342
621,2019,0.030865,0.097199,0.145299,0.002921,-0.065740
621,2020,0.036697,0.019829,0.177635,0.002371,0.017449
621,2021,0.152240,0.017507,0.221597,0.001414,0.116565
622,2017,-0.123495,0.193145,0.141641,0.000000,-0.068027
622,2018,0.078471,0.076790,0.153582,0.000000,-0.060833
622,2019,0.013880,0.086867,0.114917,0.000000,-0.016249
622,2020,0.088561,0.052148,0.136561,0.000000,-0.055587
622,2021,0.036797,0.035092,0.185018,0.000000,0.031783
623,2017,0.019126,0.060496,0.244222,0.015874,-0.009473
623,2018,-0.263360,0.110327,0.239514,0.015441,-0.033222
623,2019,-0.053183,0.077646,0.260332,0.015438,0.023354
623,2020,-0.041735,0.028702,0.276887,0.000000,-0.026267
623,2021,-0.015449,0.006047,0.213374,0.000000,-0.046799
624,2017,0.145485,0.144689,0.162790,0.005674,0.193869
624,2018,0.191597,0.026889,0.318185,0.004145,0.085414
624,2019,0.012191,1.465935,0.147034,0.004086,-0.117859
624,2020,0.110602,0.006488,0.080181,0.002772,-0.074063
624,2021,0.063439,0.005409,0.101482,0.001692,0.170889
625,2017,-0.074126,0.044573,0.118716,0.005797,-0.060166
625,2018,-0.069570,0.077184,0.119065,0.005971,-0.021695
625,2019,0.108277,0.071061,0.138941,0.005735,0.010041
625,2020,0.127107,0.036038,0.117815,0.005366,-0.070598
625,2021,0.129886,0.028448,0.132649,0.004848,-0.008459
626,2017,0.053113,0.146316,0.000538,0.530598,0.016291
626,2018,-0.001659,0.148886,0.000515,0.503363,0.019991
626,2019,0.029154,0.140201,0.000496,0.509946,-0.228162
626,2020,0.049147,0.011838,0.001398,0.565871,0.014018
626,2021,0.138100,0.005644,0.001177,0.589957,-0.012758
627,2017,-0.019473,0.103272,0.157491,0.000180,0.074900
627,2018,-0.000642,0.202061,0.109564,0.000000,-0.000392
627,2019,0.200000,0.396470,0.165179,0.000000,0.123066
627,2020,0.200000,-1.353672,0.074951,0.000000,-0.084153
627,2021,0.148348,0.000306,0.089754,0.000000,0.059469
628,2017,-0.055528,0.338722,0.208586,0.010722,0.049562
628,2018,-0.007037,0.482872,0.190685,0.007724,0.102113
628,2019,-0.106003,0.484824,0.192894,0.006777,0.062472
628,2020,-0.011359,0.460219,0.255869,0.005970,0.006382
628,2021,-0.024224,0.557212,0.218291,0.008222,0.169482
629,2017,-0.019297,0.002074,0.206345,0.021293,0.039196
629,2018,-0.013563,0.029382,0.233155,0.018739,0.052816
629,2019,-0.011490,0.035345,0.182025,0.016519,-0.032287
629,2020,-0.002349,0.022099,0.164168,0.014760,-0.019743
629,2021,0.100955,0.169206,0.240898,0.014150,0.050510
630,2017,-0.031634,0.016890,0.219666,0.019883,0.168032
630,2018,0.072322,0.030460,0.376809,0.012740,0.212354
630,2019,0.170387,0.046840,0.359515,0.016857,0.005966
630,2020,0.085813,0.038171,0.361602,0.019288,-0.184245
630,2021,0.146153,0.033711,0.305704,0.019115,-0.048972
631,2017,0.115432,0.248621,0.173987,0.007088,0.052857
631,2018,0.122794,0.242072,0.221225,0.006200,0.041067
631,2019,0.135843,0.297485,0.183311,0.006189,0.025357
631,2020,0.144634,0.218480,0.135639,0.006392,-0.027572
631,2021,0.108975,0.105949,0.164788,0.004711,0.050704
632,2017,0.112162,0.068789,0.145251,0.001796,-0.060723
632,2018,0.115527,0.118146,0.217230,0.002805,0.083606
632,2019,0.048923,0.175019,0.212182,0.003230,0.080399
632,2020,0.063651,0.351974,0.201744,0.002459,-0.114000
632,2021,-1.779937,0.286990,0.375117,0.000260,0.169464
633,2017,-0.034837,0.081370,0.395569,0.000000,0.030133
633,2018,0.000739,0.136241,0.319124,0.000000,-0.043687
633,2019,-0.493244,0.245073,0.339161,0.000000,0.186026
633,2020,0.011112,0.090443,0.281529,0.000000,-0.015524
633,2021,-0.016262,0.022209,0.411799,0.000000,0.206015
634,2017,0.003873,0.146522,0.111329,0.402031,-0.005970
634,2018,0.063189,0.197595,0.111560,0.303861,-0.026134
634,2019,-0.009375,0.306410,0.106063,0.329203,-0.007857
634,2020,-0.796758,0.380102,0.100900,0.346195,-0.046522
634,2021,0.183131,0.589047,0.109472,0.338822,0.006668
635,2017,0.114484,0.202833,0.355747,0.026259,0.121365
635,2018,0.114810,0.121537,0.492168,0.054386,0.120134
635,2019,0.029174,0.108079,0.354785,0.038979,0.058510
635,2020,0.059673,0.145668,0.440970,0.032844,0.184400
635,2021,0.084319,0.181768,0.389802,0.050108,0.101120
636,2017,0.021908,0.030108,0.227790,0.001131,0.044928
636,2018,0.122080,0.042265,0.304052,0.000860,0.345448
636,2019,-4.565114,0.162209,0.317879,0.000607,-0.044140
636,2020,0.061478,0.027559,0.345722,0.000371,-0.171038
636,2021,0.191430,0.003057,0.484643,0.001062,0.093706
637,2017,-0.007644,0.013699,0.267096,0.000000,0.039623
637,2018,0.000013,0.035068,0.223462,0.000000,0.022472
637,2019,0.004801,0.033607,0.231258,0.000000,0.065880
637,2020,0.048768,0.130829,0.291232,0.000000,-0.040938
637,2021,-0.022007,0.049932,0.187943,0.000000,-0.019562
638,2017,0.000754,0.001224,0.182359,0.056302,0.051793
638,2018,-0.007993,0.001107,0.210947,0.056416,0.009934
638,2019,-0.009321,0.003815,0.159134,0.056160,-0.020883
638,2020,-0.003128,0.002300,0.136169,0.044940,-0.027120
638,2021,-0.004047,0.001956,0.149803,0.042616,-0.012232
639,2017,0.176373,0.006254,0.305694,0.000000,-0.041804
639,2018,0.186019,0.003826,0.285433,0.000000,-0.036389
639,2019,0.111605,0.004320,0.274446,0.000000,0.050105
639,2020,0.132810,0.027434,0.223018,0.000000,-0.114118
639,2021,0.045693,0.032910,0.221173,0.000000,0.017756
640,2017,0.161657,0.001696,0.086818,0.000011,-0.001947
640,2018,0.163011,0.000561,0.076228,0.000033,-0.006675
640,2019,0.055606,0.000468,0.059814,0.000024,0.023948
640,2020,0.027956,0.000413,0.047559,0.000015,-0.020497
640,2021,0.016342,0.000079,0.093646,0.000045,0.075597
641,2017,-0.015444,0.107997,0.394359,0.003744,0.101752
641,2018,-0.009965,0.022060,0.419364,0.002956,0.181041
641,2019,0.104476,-0.851015,0.354856,0.043483,0.029709
641,2020,0.126410,0.536525,0.372318,0.067790,-0.060344
641,2021,-0.226230,0.270580,0.380144,0.065128,0.028718
642,2017,0.020755,0.087900,0.143971,0.013991,-0.018760
642,2018,0.039674,0.187395,0.106989,0.011336,-0.011640
642,2019,0.040196,0.227359,0.106872,0.011120,0.028310
642,2020,0.000520,-3.103355,0.073357,0.010591,0.024772
642,2021,0.065330,0.114343,0.109283,0.009131,0.059547
643,2017,0.071778,0.002021,0.099897,0.001617,0.037848
643,2018,0.035574,0.025923,0.137033,0.001559,0.011224
643,2019,0.160841,0.090075,0.102017,0.001214,0.184384
643,2020,0.053539,0.035926,0.091733,0.001439,0.031934
643,2021,0.097947,0.041980,0.117778,0.001017,0.154961
644,2017,0.029572,0.051427,0.127993,0.008705,-0.078243
644,2018,0.053275,0.025389,0.120949,0.006478,0.039516
644,2019,0.009031,0.003115,0.083990,0.006037,0.001812
644,2020,0.009132,0.002088,0.117886,0.005496,0.015271
644,2021,0.017502,0.000915,0.136681,0.005570,0.070000
