ID	Year	PP(Y)	TC(X1)	II(X2)	ATB(X3)	ML(Z)
535	2020	0,014955509	-0,005838852	0,082863808	0,000353536	0,046556339
535	2021	0,010358612	-0,005805452	0,083236617	0,00653191	0,043787424
536	2017	0,009632841	-0,00297591	0,082831193	0,008049648	0,0348586
536	2018	-0,000305856	0,003047007	0,088360909	0,009320274	0,025062298
536	2019	0,006859273	0,010180064	0,091322641	0,010547856	0,01502141
536	2020	0,0111359	0,010220313	0,092657453	0,011951466	0,029988904
536	2021	0,009718816	0,013038317	0,085150032	0,013022503	0,052508406
537	2017	0,037804604	0,014717565	0,071622424	0,012950344	0,046562794
537	2018	0,065819893	0,016075542	0,057020449	0,012867986	0,03977749
537	2019	0,087524031	0,009389761	0,043365447	0,012738613	0,05131374
537	2020	0,114772498	0,011047382	0,038069032	0,006560239	0,051546144
537	2021	0,136700171	0,010188979	0,032339736	0,005042501	0,053240581
538	2017	0,139861184	0,004401595	0,043573297	0,003771875	0,063623481
538	2018	0,133094381	-0,002537621	0,052369733	0,002544293	0,082984974
538	2019	0,134545679	-0,002542528	0,059442241	0,001140683	0,058197038
538	2020	0,137213535	-0,005781294	0,0728259	-2,04312E-17	0,034884307
538	2021	0,109886591	-0,007458453	0,078127142	-2,04312E-17	0,054482412
539	2017	0,088373042	-0,009213273	0,08884736	-2,04312E-17	0,053440258
539	2018	0,063701071	-0,010713704	0,093402721	-2,04312E-17	0,020622972
539	2019	0,040288043	-0,004384529	0,10229769	-2,04312E-17	0,026990958
539	2020	0,016677856	0,005226854	0,110865855	-2,04312E-17	0,046456514
539	2021	0,017296935	0,010869945	0,099180743	-2,04312E-17	0,038727046
540	2017	0,013415774	0,012438084	0,087255218	-2,04312E-17	0,024792888
540	2018	0,008131264	0,015489298	0,092810616	-2,04312E-17	0,031058803
540	2019	0,006535766	0,027549242	0,087146748	-2,04312E-17	0,043223926
540	2020	0,008028645	0,038878064	0,086244802	-2,04312E-17	0,024286154
540	2021	0,000790738	0,048895322	0,080348589	0,000792918	0,017108829
541	2017	0,004931412	0,048964346	0,081090893	0,017671153	0,027255834
541	2018	0,005502342	0,040627123	0,07737629	0,033081972	0,026571052
541	2019	0,006414683	0,02928858	0,082712934	0,048037158	0,021650252
541	2020	0,002573088	0,023484062	0,085946261	0,063424899	0,021152899
541	2021	0,002513251	0,021965227	0,094673686	0,077232816	0,028288448
542	2017	0,006644854	0,018561312	0,081017387	0,077232816	0,034707293
542	2018	0,014221616	0,006529449	0,078138594	0,077232816	0,03644969
542	2019	0,016979628	-0,005373318	0,085309489	0,077232816	0,042631521
542	2020	0,016320545	-0,015625506	0,085856064	0,076439898	0,045653913
542	2021	0,014771136	-0,006019702	0,085536863	0,059561663	0,040096499
543	2017	0,015532384	-0,002680725	0,099085964	0,044417964	0,040621638
543	2018	0,015449189	0,000197221	0,104090784	0,029723262	0,035786714
543	2019	0,021643308	0,002648808	0,107735914	0,014738556	0,038510157
543	2020	0,024819862	0,006445778	0,120340114	0,001294994	0,046867809
543	2021	0,023762124	0,010125064	0,13537535	0,001658293	0,049330071
544	2017	0,01938143	0,012064336	0,127925664	0,002061043	0,048850225
544	2018	0,016176366	0,012514381	0,122129726	0,003636133	0,048141686
544	2019	0,019123357	0,013054025	0,123488104	0,007164387	0,062876498
544	2020	0,015454616	0,003229353	0,123305218	0,011833293	0,061694001
544	2021	0,010909197	0,000309118	0,109439331	0,012154128	0,058939278
545	2017	0,007261636	-0,002599076	0,098818835	0,014768629	0,055784812
545	2018	0,004457539	-0,005081174	0,089605516	0,016997345	0,054773831
545	2019	0,002692804	-0,008938453	0,06983501	0,022564043	0,04751485
545	2020	0,000121106	-0,01261793	0,055834909	0,027843732	0,036225179
545	2021	-0,005024189	-0,014532298	0,057961976	0,032666178	0,04237676
546	2017	0,001936251	-0,01142922	0,057508469	0,031091088	0,039291856
546	2018	-0,001253803	-0,007450294	0,056077967	0,027562834	0,034392094
546	2019	-0,003421966	-0,002211621	0,073094863	0,022893928	0,038199664
546	2020	-7,51036E-05	-0,007976129	0,084631402	0,022305972	0,028577158
546	2021	0,004196167	0,000670391	0,090399576	0,022314613	0,022210048
547	2017	0,003858744	0,000405853	0,087453646	0,019682862	0,020029952
547	2018	0,008707304	0,000437816	0,085647645	0,01375181	0,015284094
547	2019	0,015196351	0,006982913	0,083724777	0,008108822	0,021791764
547	2020	0,02194598	0,01146728	0,086523077	0,002883625	0,02134489
547	2021	0,016588145	0,010886905	0,090768435	0,002883625	0,023047713
548	2017	0,04009202	0,006907531	0,099088276	0,002883625	0,033644471
548	2018	0,051445322	0,001934529	0,093148354	0,002883625	0,03753541
548	2019	0,062918361	0,007863061	0,091325733	0,002883625	0,05608775
548	2020	0,067192602	-0,000381759	0,095790914	-6,93889E-18	0,073047713
548	2021	0,081921642	-0,005429153	0,102998356	-6,93889E-18	0,068938752
549	2017	0,079985524	-0,00603177	0,103069739	-6,93889E-18	0,072082342
549	2018	0,071945116	-0,012762228	0,103860645	-6,93889E-18	0,071504113
549	2019	0,065373685	-0,017516904	0,099014323	-6,93889E-18	0,069223615
549	2020	0,059938908	-0,019888645	0,094438704	-6,93889E-18	0,069970244
549	2021	0,040553148	-0,020156374	0,08578917	-6,93889E-18	0,063806404
550	2017	0,029043921	-0,018501753	0,075234198	1,90152E-05	0,073603046
550	2018	0,014491211	-0,01640639	0,076431977	2,72045E-05	0,061486641
550	2019	0,006651712	-0,013255349	0,073295361	0,000117415	0,043263102
550	2020	-0,010436663	-0,002767195	0,066782476	0,000365728	0,048352435
550	2021	-0,009588961	-0,002816535	0,067427299	0,000663403	0,056410725
551	2017	-0,005032424	-0,002668673	0,067508155	0,000663403	0,046232177
551	2018	-0,004738744	-0,002318673	0,068400582	0,000663403	0,037611279
551	2019	-0,000884955	-0,00265089	0,068766263	0,000663403	0,030895634
551	2020	-0,001677061	-0,002326474	0,06915027	0,000663403	0,015919726
551	2021	0,022100826	-0,004028434	0,07674473	0,000644388	0,004925666
552	2017	0,025269505	-0,006398971	0,074483838	0,000636199	0,006087207
552	2018	0,026533228	-0,010243965	0,071077547	0,000545988	0,02676379
552	2019	0,028113366	-0,015751437	0,071149542	0,000297675	0,036813389
552	2020	0,030944728	-0,015051037	0,070872039	-6,93889E-18	0,040789686
552	2021	0,029391391	-0,005988801	0,077701221	-6,93889E-18	0,062127535
553	2017	0,038296286	-0,006118851	0,077748068	-6,93889E-18	0,066623947
553	2018	0,036864355	-0,005892838	0,076999748	-6,93889E-18	0,079706166
553	2019	0,035075304	-0,006506798	0,077118326	-6,93889E-18	0,101132572
553	2020	0,011399997	-0,006801253	0,068825503	-6,93889E-18	0,112637026
553	2021	0,008271298	-0,006822106	0,060721076	-6,93889E-18	0,11245194
554	2017	0,00818513	-0,001764842	0,054226568	-6,93889E-18	0,099086695
554	2018	0,008288634	0,003865585	0,054170405	-6,93889E-18	0,092748763
554	2019	0,002306533	0,010599088	0,054287925	-6,93889E-18	0,073923449
554	2020	0,002773331	0,007387469	0,047181347	-6,93889E-18	0,05814088
554	2021	-0,00134208	0,012921014	0,046888482	-6,93889E-18	0,058467211
555	2017	-0,002941083	0,013197219	0,049290146	0,000765941	0,052750773
555	2018	-0,000749552	0,013816711	0,049359648	0,001204244	0,041926031
555	2019	0,007473378	0,014125262	0,048492188	0,001495209	0,026856999
555	2020	0,018027577	0,014226752	0,04635229	0,002311975	0,039994239
555	2021	0,019281127	0,018211353	0,043505336	0,002311975	0,03209679
556	2017	0,01988642	0,012827341	0,054500661	0,002311975	0,030824787
556	2018	0,025736829	0,005725951	0,066264395	0,002345446	0,029898752
556	2019	0,023072424	-6,65451E-05	0,078575091	0,002359924	0,035539265
556	2020	0,018544551	-0,005297205	0,087886943	0,002359924	0,025161187
556	2021	0,021731727	-0,005717477	0,093638845	0,001593983	0,014629725
557	2017	0,022036617	-0,006536489	0,09267024	0,00115568	0,005111269
557	2018	0,012140598	-0,006891	0,09544549	0,000864716	0,01426891
557	2019	0,001336589	-0,00663977	0,096858152	4,79492E-05	0,001138724
557	2020	-0,002558545	-0,015006705	0,098811407	4,79492E-05	0,012817915
557	2021	-0,002983135	-0,014648874	0,087040664	4,79492E-05	0,011677783
558	2017	-0,001217331	-0,012815047	0,075829412	0,000192611	0,01287875
558	2018	-0,000170011	-0,010897828	0,063120155	0,000371562	0,011402489
558	2019	0,002575608	-0,009352415	0,053615707	0,000486265	0,019635839
558	2020	0,001059699	-0,005011991	0,045295563	0,000557964	0,024846155
558	2021	0,004415069	-0,004271255	0,05088477	0,000619349	0,030127625
559	2017	0,014564037	0,005334436	0,049680816	0,000619349	0,017634236
559	2018	0,014131621	0,005494769	0,050370454	0,000619349	0,02158551
559	2019	0,025613013	0,016348055	0,051106664	0,000619349	0,015349983
559	2020	0,018836571	0,018601795	0,062053218	0,000619349	0,029783826
559	2021	0,012555736	0,019029028	0,075877071	0,000441215	0,045693747
560	2017	0,013458135	0,020205625	0,075866265	0,002908629	0,045573759
560	2018	0,012833777	0,021673352	0,076512594	0,005505882	0,051704333
560	2019	0,012388954	0,02146049	0,076646135	0,007934356	0,052475977
560	2020	0,006835259	0,02552343	0,071081726	0,010417004	0,067406215
560	2021	-0,002728489	0,019945248	0,070479225	0,013544612	0,064521022
561	2017	-0,003232535	0,019572096	0,077221095	0,013544612	0,065685364
561	2018	-0,012764708	0,007951732	0,085815304	0,013544612	0,068886703
561	2019	0,000678961	0,00530822	0,075322312	0,013558975	0,058285582
561	2020	-0,00358817	0,002763076	0,061278737	0,013572373	0,049318059
561	2021	0,002914207	-0,006180437	0,070721912	0,010920015	0,059571036
562	2017	0,00024144	-0,009466294	0,087228777	0,00820806	0,055294359
562	2018	-0,000851517	-0,013727267	0,09462404	0,005707887	0,059043708
562	2019	-0,001829356	-0,017963958	0,104499571	0,003163855	0,047846867
562	2020	0,000932822	-0,022214235	0,121025317	3,62468E-05	0,071134291
562	2021	0,005585572	-0,022255501	0,121695919	3,62468E-05	0,068580079
563	2017	0,006405233	-0,009352492	0,12973689	3,62468E-05	0,091124231
563	2018	0,000474599	0,00177957	0,14511414	2,18836E-05	0,101289686
563	2019	0,004314346	0,003939627	0,14499252	8,48513E-06	0,110501014
563	2020	-0,001816348	0,011494371	0,142830949	-8,88293E-18	0,097590826
563	2021	0,002411228	0,013187642	0,136796508	-8,88293E-18	0,113703896
564	2017	0,002652315	0,025697821	0,133332147	-8,88293E-18	0,109491067
564	2018	0,005576731	0,037109123	0,126487543	-8,88293E-18	0,10610046
564	2019	0,008599045	0,046660033	0,111398224	-8,88293E-18	0,09363288
564	2020	0,006384725	0,053473488	0,103107	-8,88293E-18	0,087233714
564	2021	0,006156208	0,0463787	0,086291529	-8,88293E-18	0,062032107
565	2017	0,004295819	0,042015066	0,075155579	-8,88293E-18	0,044654157
565	2018	0,000570097	0,051118286	0,079300013	1,77237E-05	0,029740432
565	2019	0,003116158	0,059202928	0,077174217	3,19642E-05	0,030873746
565	2020	0,002969846	0,063350745	0,066840105	5,21876E-05	0,010011638
565	2021	0,001562318	0,056416151	0,064709348	7,34441E-05	0,005081434
566	2017	0,003597622	0,045503369	0,061765418	0,000460746	0,004160968
566	2018	0,000544162	0,036589345	0,060162156	0,000817107	-0,000801391
566	2019	0,008769406	0,029946332	0,060681535	0,001131287	0,006289152
566	2020	0,011040333	0,024857775	0,060165609	0,001407044	0,001609276
566	2021	0,011893135	0,029043514	0,056881858	0,00437642	0,002614774
567	2017	0,034631767	0,011267848	0,05555736	0,004658826	0,017191894
567	2018	0,03372625	0,001835145	0,055808822	0,004887075	0,008989518
567	2019	0,04796302	0,001057151	0,054551223	0,005137032	0,007789765
567	2020	0,05635427	-0,001556521	0,057670412	0,005457949	0,025754523
567	2021	0,059342549	0,000162344	0,05805247	0,010239644	0,033051075
568	2017	0,059979583	-0,000473429	0,06876022	0,016311431	0,046024654
568	2018	0,052854868	-0,000467513	0,069054088	0,020016839	0,05651145
568	2019	0,043255544	-0,000802224	0,069710338	0,023817365	0,075683108
568	2020	0,043029574	-0,011415501	0,078997913	0,025286495	0,084613413
568	2021	0,021564542	0,006531598	0,088230831	0,028625217	0,073296698
569	2017	0,017070108	0,00601831	0,093747515	0,030993838	0,073985388
569	2018	0,003762321	0,00093017	0,105693887	0,031332239	0,069844413
569	2019	0,005003681	-0,00197407	0,11548069	0,031563743	0,060934831
569	2020	-0,000931574	-0,004335904	0,129384307	0,026906251	0,052673848
569	2021	0,001248385	-0,004508647	0,133414487	0,021016486	0,040425427
570	2017	-0,000243312	-0,004571158	0,139599124	0,018618664	0,033861352
570	2018	0,006002025	-0,004660752	0,152345744	0,016205234	0,031064653
570	2019	0,004343797	-0,004865871	0,156585494	0,013824947	0,026566563
570	2020	0,005374751	-0,015474207	0,144254828	0,011953751	0,034893401
570	2021	0,007466837	-0,004553262	0,133352162	0,010786019	0,05807538
571	2017	0,007044131	0,003186096	0,121426868	0,01044272	0,069280519
571	2018	0,002254645	0,003898266	0,109027179	0,010092749	0,078447052
571	2019	0,003178817	0,003989473	0,095578313	0,011292519	0,090841761
571	2020	0,000151154	0,004238802	0,080614268	0,012424221	0,096309506
571	2021	0,003431559	0,003528428	0,071867074	0,012108115	0,097908919
572	2017	0,030885555	-0,002575286	0,072871929	0,010445261	0,101523318
572	2018	0,059817541	-0,006601596	0,069423709	0,008387043	0,11362916
572	2019	0,062259068	-0,001686929	0,077308731	0,006619388	0,105412997
572	2020	0,064768818	-0,010145176	0,073887602	0,005183317	0,083538
572	2021	0,0613299	-0,013403099	0,070319531	0,009664674	0,095627104
573	2017	0,061306848	-0,001841661	0,067914646	0,009440968	0,084981414
573	2018	0,061469156	-0,001732221	0,067025875	0,007729693	0,08039004
573	2019	0,068547724	-0,001553552	0,067367201	0,006059608	0,081043364
573	2020	0,064091429	-0,000908608	0,075668273	0,004753948	0,069999504
573	2021	0,034647461	0,015548272	0,061153653	0,004753948	0,055586767
574	2017	0,009444574	0,022096758	0,055682831	0,020608746	0,042979879
574	2018	0,009273479	0,019463564	0,050870132	0,035635044	0,03368146
574	2019	0,008806163	0,022222031	0,058359807	0,049132735	0,039298914
574	2020	0,011763382	0,022249692	0,061964708	0,057672326	0,020654268
574	2021	0,014256925	0,013958561	0,068133682	0,070380476	0,013855735
575	2017	0,014766951	0,018308172	0,075908355	0,072922596	0,013855278
575	2018	0,003392984	0,028014135	0,085552232	0,075291925	0,008413763
575	2019	0,002787561	0,03812801	0,092865721	0,077731453	0,014043609
575	2020	0,002820631	0,038753447	0,10423152	0,077731453	0,010866706
575	2021	0,000938841	0,041330296	0,110886971	0,061876655	0,007446735
576	2017	0,002978535	0,040332139	0,1124788	0,047413312	0,011938525
576	2018	0,007618548	0,037081082	0,116479685	0,034088447	0,02836783
576	2019	0,007841091	0,034422996	0,11696225	0,021032105	0,023244649
576	2020	0,004386311	0,042864073	0,110988381	0,008495157	0,021731728
576	2021	0,002855862	0,045141496	0,103028908	0,006066006	0,009432236
577	2017	0,009134093	0,037787335	0,098826862	0,003696677	0,009125369
577	2018	0,015153666	0,029776384	0,091066176	0,001257149	0,000484991
577	2019	0,018233612	0,020997142	0,079610159	0,001257149	0,005963226
577	2020	0,012440555	0,017531207	0,070279273	0,001257149	0,002256641
577	2021	0,001467178	0,017400995	0,066766959	0,000694195	-0,002337346
578	2017	0,006919208	0,020241021	0,060101412	0,001182046	-0,022558655
578	2018	0,013458939	0,021489752	0,059963223	0,001754654	-0,017165328
578	2019	0,024070903	0,012312981	0,060276439	0,002324136	-0,009316655
578	2020	0,038609477	0,008746552	0,060768318	0,002843521	0,01196982
578	2021	0,043368182	0,009066563	0,055553268	0,003287573	0,010113948
579	2017	0,038716528	0,006834554	0,052118132	0,003943445	0,011415943
579	2018	0,03793294	0,005198091	0,055674261	0,004582434	0,006520144
579	2019	0,047356209	0,003771351	0,058507958	0,005154589	0,016876969
579	2020	0,056747852	0,002502317	0,061307274	0,005609327	0,01383835
579	2021	0,047418091	0,009901409	0,066188896	0,005306028	0,019733764
580	2017	0,039530764	0,008964627	0,066608164	0,005488347	0,035849714
580	2018	0,027918715	0,007966293	0,066923896	0,005676427	0,039606009
580	2019	0,012583269	0,008094401	0,075045653	0,005683258	0,028225083
580	2020	0,004702162	0,009637279	0,081296859	0,005775515	0,031279819
580	2021	0,006105076	0,012531783	0,079492485	0,005774025	0,028050221
581	2017	0,005619396	0,019330305	0,075966204	0,0078235	0,045639851
581	2018	0,005724857	0,022469726	0,069553933	0,010165283	0,034758456
581	2019	0,004019219	0,024077595	0,070721788	0,012291713	0,043926828
581	2020	0,003901304	0,014763446	0,064405887	0,013988859	0,044613992
581	2021	0,010123525	0,015959376	0,064161366	0,014808157	0,031126147
582	2017	0,010872857	0,016885444	0,079513948	0,013879392	0,033687599
582	2018	0,011016666	0,017271213	0,080326135	0,013240208	0,042652214
582	2019	0,011958292	0,017605101	0,086482753	0,012703899	0,03432938
582	2020	0,012934161	0,017567997	0,101930551	0,012049517	0,04187752
582	2021	0,020970946	0,013327994	0,112548075	0,009361052	0,030656119
583	2017	0,029731115	0,014545316	0,112504892	0,008740966	0,039951718
583	2018	0,030850602	0,017119376	0,107070932	0,008431681	0,041712863
583	2019	0,037633425	0,019322365	0,106828263	0,008707606	0,039554081
583	2020	0,039584866	0,021963431	0,105793474	0,009195576	0,03824657
583	2021	0,040048304	0,024343931	0,089185895	0,01158749	0,031178077
584	2017	0,062037707	0,020591969	0,079013253	0,01158749	0,029266132
584	2018	0,05936255	0,016364932	0,0662328	0,01158749	0,034510396
584	2019	0,057132466	0,013286837	0,053900437	0,01158749	0,030355678
584	2020	0,052319265	0,010344679	0,047346299	0,01158749	0,028855652
584	2021	0,042653084	0,005768911	0,047400422	0,021647775	0,031073382
585	2017	0,041747254	0,004128216	0,048062975	0,020687358	0,035874267
585	2018	0,032132237	0,00142687	0,048831512	0,018951425	0,028570967
585	2019	0,020904223	-0,000589004	0,050317164	0,017696887	0,030096938
585	2020	0,019517825	-0,005330904	0,057572375	0,01671842	0,03405087
585	2021	-0,001446895	-0,007015685	0,069841184	0,017877865	0,037914828
586	2017	0,003314953	-0,005481249	0,069867067	0,01856826	0,040535713
586	2018	0,016570182	-0,003493624	0,067663322	0,020976114	0,044680805
586	2019	0,022366096	0,000627115	0,064049723	0,023097107	0,053823263
586	2020	0,025046071	0,005224665	0,064680458	0,012431732	0,046863267
586	2021	0,030226919	0,006351337	0,064615539	0,012620859	0,039392746
587	2017	0,02829256	0,00412495	0,06761978	0,027688305	0,044838722
587	2018	0,037383981	0,00013459	0,070363417	0,045038041	0,04444197
587	2019	0,029569549	-0,000522362	0,066788444	0,060684112	0,04092135
587	2020	0,02592142	0,001513219	0,056724719	0,076913823	0,026658874
587	2021	0,026191287	-0,000338552	0,059780557	0,093611034	0,02759833
588	2017	0,015180383	0,005464035	0,059935556	0,091540638	0,027136732
588	2018	0,008062128	0,009059574	0,061200805	0,108960897	0,013150242
588	2019	0,003513611	0,011821024	0,060850952	0,124295969	0,012508454
588	2020	-0,001587666	0,018835402	0,060179121	0,139096756	0,006637739
588	2021	0,008945239	0,027122706	0,056910116	0,138418808	0,005401389
589	2017	0,017901511	0,02713244	0,054005352	0,120190728	-0,003797378
589	2018	0,040139709	0,038157576	0,063989012	0,103296512	0,0092171
589	2019	0,061827694	0,045639817	0,077999185	0,086059667	0,024114523
589	2020	0,07350819	0,052481911	0,087628146	0,068718965	0,03526608
589	2021	0,094109086	0,05120966	0,097650356	0,068417351	0,042661488
590	2017	0,092747737	0,043307408	0,104151058	0,049344612	0,057504048
590	2018	0,092737857	0,035806759	0,113672098	0,032794785	0,056359603
590	2019	0,092215647	0,025175891	0,126681803	0,016991353	0,069786418
590	2020	0,090877156	0,026467126	0,127929801	0,0022859	0,084016029
590	2021	0,082049666	0,0261731	0,137269723	0,002435401	0,086220989
591	2017	0,067063502	0,01695155	0,126591741	0,004537829	0,086308425
591	2018	0,048216645	0,010892042	0,114733434	0,006373722	0,069336789
591	2019	0,033297758	0,005953583	0,104566152	0,011143681	0,052650473
591	2020	0,011891864	0,001835155	0,09480516	0,015398878	0,05876384
591	2021	0,012202083	0,004055269	0,090460731	0,018806289	0,03987238
592	2017	0,009065145	0,01399781	0,078418678	0,018332283	0,044565186
592	2018	0,016907005	0,013635362	0,062243444	0,017834336	0,039267386
592	2019	0,016202974	0,013336149	0,057684121	0,017548465	0,033307631
592	2020	0,008029389	0,017180495	0,045077849	0,017239763	0,039356664
592	2021	0,008747651	0,017626725	0,040206413	0,014972031	0,025862774
593	2017	0,010414902	0,025843522	0,0370459	0,015747584	0,030076002
593	2018	0,015118125	0,03369707	0,036412544	0,014025935	0,027738518
593	2019	0,020449385	0,031993452	0,040251138	0,024409984	0,012264077
593	2020	0,0298645	0,041051405	0,040079978	0,033058542	0,033144404
593	2021	0,035629703	0,039145049	0,042442327	0,053060952	0,036318116
594	2017	0,034177487	0,043381448	0,04812602	0,053583967	0,033626612
594	2018	0,03445035	0,037396981	0,055095888	0,055521434	0,024359156
594	2019	0,037276822	0,035807512	0,061661924	0,063466369	0,021052888
594	2020	0,037966639	0,035978244	0,065711996	0,071631708	0,014258997
594	2021	0,041219107	0,027831565	0,067163816	0,076105138	0,00851046
595	2017	0,062164181	0,017854445	0,066684488	0,074881143	0,038566409
595	2018	0,071947185	0,017492159	0,05902765	0,060986776	0,039767222
595	2019	0,087518706	0,006330947	0,053766546	0,048462295	0,025327735
595	2020	0,102960645	-0,007584709	0,052011506	0,028459884	0,014158569
595	2021	0,11643524	-0,017076886	0,046410108	0,027936869	0,008336739
596	2017	0,117635498	-0,020462903	0,042794356	0,026045861	0,01595361
596	2018	0,123053322	-0,022095889	0,039339058	0,018122484	0,025952215
596	2019	0,124176474	-0,024112319	0,038240735	0,009978174	0,039895675
596	2020	0,13144121	-0,025859728	0,036762897	0,002838917	0,04571146
596	2021	0,117489829	-0,025581841	0,036098187	0,001145675	0,033766316
597	2017	0,103573045	-0,026228211	0,034279614	0,002419387	0,038213085
597	2018	0,08620963	-0,026215869	0,032356809	0,005125949	0,041032844
597	2019	0,074562096	-0,020615636	0,031012095	0,008361788	0,056255689
597	2020	0,059753934	-0,021342251	0,030507428	0,011099227	0,068741327
597	2021	0,064403076	-0,029217151	0,026272696	0,013423398	0,078165517
598	2017	0,058791291	-0,026917828	0,032839007	0,014713062	0,076564118
598	2018	0,07198245	-0,022938595	0,032611508	0,015614439	0,075675365
598	2019	0,062157998	-0,022977587	0,033207718	0,035952937	0,088125885
598	2020	0,051478547	-0,0230649	0,033294111	0,056115434	0,069008009
598	2021	0,048137194	-0,022172165	0,044240695	0,054504486	0,063412782
599	2017	0,040956145	-0,021804176	0,054749975	0,054594706	0,064809608
599	2018	0,027183901	-0,021123227	0,073070746	0,053291178	0,056417706
599	2019	0,030339139	-0,01514489	0,083920076	0,052654732	0,05202392
599	2020	0,022685272	-0,007110797	0,102169949	0,051188754	0,051844237
599	2021	0,029014664	-0,009736515	0,102078302	0,050725972	0,063780371
600	2017	0,015024811	-0,0137338	0,103923899	0,049803567	0,071012363
600	2018	0,013461864	-0,013903215	0,102975239	0,029367138	0,074025564
600	2019	0,018820533	-0,014068627	0,102282748	0,009026665	0,101486865
600	2020	0,019480153	-0,014203284	0,099353978	0,008583177	0,113675231
600	2021	0,025822996	-0,002397553	0,096866973	0,005786396	0,101494783
601	2017	0,055394794	-0,002956494	0,087441868	0,003921269	0,115333994
601	2018	0,069405701	-0,001047352	0,085103177	0,00186392	0,11189386
601	2019	0,087425741	8,17658E-05	0,070629173	0,000993171	0,112747115
601	2020	0,081635683	0,002041821	0,066559149	0,000149997	0,110145607
601	2021	0,079661119	0,003705031	0,064260927	0,000151955	0,099502601
602	2017	0,077975876	0,010356078	0,081275134	0,000151955	0,08506429
602	2018	0,071061817	0,018822741	0,09119221	0,000151955	0,076640121
602	2019	0,072883751	0,028004805	0,09489231	0,000151955	0,059210525
602	2020	0,067258383	0,021425849	0,098806098	0,000151955	0,081768883
602	2021	0,044990486	0,025882641	0,107284025	8,47701E-05	0,081394879
603	2017	0,021915863	0,025610012	0,104543098	4,11262E-05	0,097952884
603	2018	0,00437738	0,02614549	0,106216927	7,22311E-06	0,084251239
603	2019	0,007308622	0,025994318	0,103308824	1,95755E-06	0,07387014
603	2020	0,009696766	0,027824545	0,105387769	5,32863E-17	0,080230204
603	2021	0,017529507	0,028137494	0,089645087	0,000150907	0,071399551
604	2017	0,024754224	0,020199982	0,075418538	0,000597539	0,067268734
604	2018	0,022454035	0,011077433	0,06305585	0,000976574	0,076456937
604	2019	0,02177145	0,005812585	0,050627464	0,001334812	0,062808748
604	2020	0,029048283	0,001895396	0,032475978	0,001672571	0,049983808
604	2021	0,028737377	6,81953E-05	0,026384447	0,023560816	0,036913677
605	2017	0,025293268	-0,001557702	0,025875341	0,035025588	0,039716752
605	2018	0,029808216	0,009401612	0,027673919	0,054945323	0,036734879
605	2019	0,028014359	0,018237954	0,026912553	0,066016428	0,026389612
605	2020	0,018991322	0,017177451	0,027210803	0,076806858	0,030969248
605	2021	0,004613009	0,020375512	0,035834951	0,086701818	0,024246763
606	2017	0,028829222	0,019814492	0,05353638	0,086322784	0,032880245
606	2018	0,040752632	0,019547881	0,074593043	0,085964545	0,034847594
606	2019	0,045246228	0,019323713	0,093938523	0,085626787	0,036696272
606	2020	0,053900402	0,019526936	0,111796821	0,063738541	0,037443654
606	2021	0,04972873	0,019168511	0,125297669	0,052273769	0,042178633
607	2017	0,039113167	0,013864109	0,123950251	0,032435704	0,044190246
607	2018	0,036103245	0,010334069	0,123029953	0,02138833	0,040994857
607	2019	0,046542309	0,005111508	0,121510045	0,010499803	0,036057419
607	2020	0,057187594	0,010942457	0,117059924	0,000303151	0,029695919
607	2021	0,031645765	0,011686086	0,103414997	0,000394235	0,025354447
608	2017	0,017449495	0,011575142	0,09543641	0,000394235	0,037526656
608	2018	0,002692505	0,011404401	0,080891471	0,000394235	0,031662828
608	2019	0,007073701	0,011212284	0,075964245	0,000394235	0,038429106
608	2020	0,011320557	0,011777098	0,071474007	0,000394235	0,027636575
608	2021	0,014730248	0,004085043	0,08027403	0,000312565	0,020351358
609	2017	0,016333059	-0,001028109	0,080409939	0,002054622	0,03714856
609	2018	0,013158015	0,001363693	0,081563358	0,004005737	0,036125845
609	2019	0,011254802	-0,006266078	0,08149752	0,005889182	0,056109646
609	2020	0,013381859	-0,004830715	0,082140153	0,005798098	0,049944096
609	2021	0,017737255	-0,002920835	0,080871262	0,005798098	0,043249713
610	2017	0,021934502	0,005989	0,081268475	0,005798098	0,040169572
610	2018	0,011755254	0,013718359	0,071751872	0,005801078	0,035056219
610	2019	0,012477476	0,022516922	0,059559394	0,0065977	0,048649158
610	2020	0,034274243	0,031978851	0,050233904	0,006907798	0,059411137
610	2021	0,042015386	0,038164927	0,050266377	0,005304155	0,054079234
611	2017	0,038474934	0,037758637	0,049563775	0,003301856	0,075297432
611	2018	0,040211443	0,039625781	0,052144649	0,001278617	0,069738227
611	2019	0,04303369	0,041074681	0,048450778	0,001324849	0,060175867
611	2020	0,039321768	0,043112423	0,037886657	0,001443024	0,055509073
611	2021	0,060039267	0,03656204	0,033049633	0,001554724	0,077342578
612	2017	0,070239428	0,034852879	0,033754806	0,002204657	0,06771945
612	2018	0,080294998	0,029017759	0,037033183	0,001979712	0,05127644
612	2019	0,068179563	0,022265456	0,03917711	0,002552048	0,044355696
612	2020	0,073455271	0,014610044	0,041122909	0,003261652	0,029837385
612	2021	0,077746696	0,014195047	0,042744876	0,003697346	0,012520997
613	2017	0,075808009	0,010956029	0,04991189	0,004258164	0,006116586
613	2018	0,078792373	0,007720653	0,06891879	0,004906636	0,015218639
